32767 2411
25996 11501
8479 22759
-12543 22165
-28381 4421
-32486 -18835
-23159 -26298
-4255 -15340
16408 -5178
30287 3620
31639 15817
19904 27172
-64 20273
-20007 6362
-31674 -8526
-30235 -21497
-16284 -23606
4405 -16838
23272 -5622
32508 9353
28288 23754
12357 23114
-8689 15146
-26139 2883
-32766 -12608
-25825 -25904
-8188 -21124
12840 -11082
28551 948
32436 15178
22884 26863
3851 20041
-16778 8033
-30456 -4900
-31513 -18282
-19510 -26224
579 -18534
20429 -5956
31812 7954
30007 21242
15761 24215
-5020 16890
-23721 4772
-32585 -10329
-27935 -24100
-11699 -22525
9390 -14813
26585 -2806
32751 12869
25329 26299
7397 20924
-13605 10284
-28962 -1850
-32300 -15740
-22231 -26943
-2933 -19821
17582 -7498
30799 5664
31229 18932
18691 25727
-1607 18201
-21240 5757
-32052 -8494
-29551 -21972
-14774 -23809
6140 -16422
24505 -4324
32688 10984
27289 24720
10549 22095
-10575 13577
-27305 1532
-32686 -13681
-24479 -26530
-6096 -20598
14822 -9435
29578 2997
32036 16710
21170 27244
1500 19326
-18794 6381
-31272 -6939
-30742 -19806
-17421 -24960
3147 -17824
22408 -5560
32344 9297
28820 23078
13301 23180
-7754 15709
-25583 3672
-32762 -11902
-26302 -25568
-8890 -21498
12223 -11835
28248 282
32509 14814
23230 26788
4275 20159
-16461 8304
-30341 -4563
-31580 -18030
-19661 -26434
450 -18651
20376 -5888
31810 8008
29986 21180
15663 24189
-5189 16960
-23879 4776
-32614 -10474
-27750 -24263
-11314 -22400
9840 -14438
26892 -2373
32727 13201
24912 26425
6703 20766
-14301 9819
-29341 -2499
-32138 -16300
-21524 -27116
-1927 -19531
18474 -6775
31166 6568
30848 19604
17652 25163
-2913 17890
-22263 5512
-32318 -9241
-28877 -22913
-13376 -23241
7712 -15834
25580 -3727
32763 11920
26259 25588
8784 21468
-12361 11751
-28343 -398
-32480 -14922
-23043 -26831
-3975 -20099
16755 -8110
30482 4840
31466 18260
19294 26254
-945 18536
-20790 5767
-31942 -8319
-29735 -21552
-15090 -23956
5866 -16731
24370 -4529
32679 10892
27315 24667
10522 22115
-10674 13608
-27405 1495
-32666 -13782
-24255 -26597
-5690 -20523
15257 -9163
29818 3397
31894 17056
20616 27183
703 19147
-19504 5998
-31543 -7572
-30371 -20397
-16476 -24529
4321 -17502
23309 -5226
32531 10016
28122 23863
11927 22661
-9265 15155
-26576 3045
-32748 -12844
-25192 -26357
-7074 -20874
14010 -10046
29221 2212
32179 16066
21642 27035
2028 19649
-18436 6944
-31169 -6490
-30826 -19623
-17551 -25180
3087 -17849
22432 -5391
32364 9405
28714 23028
13013 23137
-8150 15784
-25894 3587
-32767 -12240
-25884 -25872
-8133 -21234
13033 -11098
28728 1098
32358 15385
22398 26932
3029 19907
-17612 7546
-30856 -5673
-31137 -18963
-18335 -25704
2171 -18176
21766 -5514
32214 8994
29122 22419
13790 23453
-7340 16186
-25385 3948
-32758 -11790
-26357 -25485
-8873 -21513
12343 -11889
28369 301
32463 14924
22903 26864
3707 20069
-17048 7940
-30632 -5119
-31327 -18503
-18840 -26064
1576 -18409
21329 -5588
32106 8743
29368 22024
14267 23647
-6840 16450
-25069 4182
-32743 -11516
-26628 -25252
-9299 -21680
11946 -12354
28161 -160
32514 14664
23170 26827
4063 20158
-16755 8144
-30515 -4835
-31416 -18264
-19077 -26248
1302 -18531
21134 -5614
32057 8643
29467 21847
14452 23725
-6655 16573
-24958 4280
-32736 -11423
-26709 -25174
-9415 -21731
11849 -12493
28117 -283
32523 14609
23208 26826
4099 20169
-16739 8158
-30514 -4815
-31412 -18248
-19051 -26260
1351 -18539
21184 -5586
32074 8700
29423 21891
14348 23684
-6786 16552
-25056 4244
-32743 -11511
-26601 -25262
-9222 -21666
12053 -12298
28237 -71
32491 14752
23017 26860
3815 20109
-16999 7987
-30629 -5064
-31314 -18457
-18762 -26097
1722 -18432
21479 -5507
32155 8907
29235 22153
13951 23529
-7232 16388
-25358 4072
-32758 -11779
-26302 -25503
-8718 -21487
12554 -11782
28516 474
32412 15097
22591 26931
3210 19972
-17531 7619
-30852 -5584
-31113 -18885
-18203 -25759
2414 -18217
22010 -5382
32287 9264
28891 22629
13258 23261
-7989 16084
-25854 3763
-32767 -12225
-25799 -25894
-7899 -21195
13347 -10944
28939 1351
32268 15638
21920 27022
2281 19765
-18325 7076
-31164 -6363
-30791 -19532
-17364 -25250
3426 -17890
22765 -5200
32450 9775
28372 23307
12260 22876
-9053 15653
-26526 3326
-32746 -12851
-25073 -26425
-6759 -20786
14422 -9778
29484 2568
32033 16371
20985 27114
1029 19492
-19364 6368
-31538 -7395
-30321 -20380
-16228 -24573
4755 -17465
23721 -4964
32612 10438
27651 24167
10944 22377
-10412 14339
-27346 2019
-32661 -13718
-24098 -26724
-5293 -20425
15761 -8779
30118 3884
31673 17422
19764 26878
-547 18975
-20627 5635
-31937 -8483
-29666 -21400
-14780 -23855
6392 -16908
24847 -4521
32733 11329
26695 25146
9299 21742
-12053 12456
-28278 145
-32470 -14796
-22844 -26914
-3495 -20048
17341 -7759
30798 5389
31144 18720
18231 25886
-2444 18302
-22080 5304
-32313 -9400
-28786 -22687
-12998 -23165
8325 -16073
26105 -3693
32763 12461
25464 26119
7315 21015
-13951 10395
-29274 -1980
-32121 -16075
-21278 -27111
-1365 -19572
19130 -6525
31471 7158
30395 20174
16359 24731
-4652 17573
-23681 4931
-32611 -10476
-27632 -24126
-10866 -22352
10534 -14332
27442 -1969
32643 13820
23915 26796
4983 20353
-16076 8543
-30276 -4195
-31554 -17664
-19363 -26679
1094 -18858
21084 -5511
32074 8822
29368 21807
14122 23601
-7155 16659
-25377 4238
-32761 -11803
-26152 -25579
-8370 -21418
12987 -11516
28797 855
32303 15436
22005 27039
2303 19793
-18384 7051
-31214 -6413
-30702 -19565
-17065 -25215
3867 -17876
23148 -5028
32531 10149
28004 23635
11500 22605
-9922 15165
-27101 2751
-32689 -13444
-24292 -26774
-5503 -20446
15641 -8778
30094 3799
31669 17285
19691 26951
-714 19068
-20815 5555
-32007 -8707
-29496 -21580
-14358 -23686
6928 -16820
25249 -4379
32758 11681
26238 25492
8480 21482
-12910 11665
-28771 -742
-32307 -15406
-22002 -27055
-2269 -19784
18436 -7008
31242 6462
30660 19595
16936 25186
-4047 17866
-23296 4968
-32559 -10293
-27863 -23770
-11220 -22498
10234 -14875
27301 -2442
32659 13659
24010 26843
5062 20353
-16058 8496
-30290 -4200
-31527 -17619
-19237 -26689
1308 -18897
21293 -5436
32140 9033
29193 22002
13714 23442
-7651 16554
-25733 4088
-32768 -12123
-25732 -25879
-7647 -21187
13722 -10820
29199 1632
32136 15959
21268 27139
1264 19572
-19283 6431
-31547 -7305
-30256 -20285
-15963 -24631
5189 -17520
24113 -4752
32673 10882
27189 24502
10017 22058
-11462 13492
-28014 1043
-32521 -14475
-23043 -26992
-3655 -20061
17305 -7697
30823 5380
31083 18634
17972 25912
-2871 18374
-22481 5141
-32417 -9822
-28404 -23053
-12167 -22851
9307 -15883
26776 -3407
32720 13091
24578 26692
5855 20558
-15389 9014
-30008 -3529
-31705 -17093
-19748 -27113
714 -19153
20870 -5455
32037 8841
29402 21611
14100 23601
-7277 16833
-25520 4311
-32766 -11940
-25891 -25746
-7857 -21279
13564 -11063
29139 1416
32153 15866
21305 27145
1270 19588
-19312 6424
-31568 -7328
-30210 -20304
-15822 -24614
5391 -17510
24279 -4670
32694 11051
27003 24641
9662 21937
-11849 13157
-28248 665
-32456 -14753
-22656 -27074
-3076 -19933
17832 -7327
31043 5898
30852 19053
17340 25576
-3660 18166
-23080 4973
-32533 -10267
-27935 -23585
-11270 -22519
10263 -15067
27364 -2562
32643 13716
23817 26943
4700 20269
-16449 8193
-30490 -4590
-31353 -17911
-18664 -26443
2093 -18761
21947 -5236
32312 9557
28707 22586
12687 23052
-8818 16207
-26512 3680
-32739 -12841
-24804 -26514
-6140 -20691
15181 -9354
29935 3232
31737 16975
19805 27261
-697 19168
-20899 5326
-32056 -8938
-29337 -21597
-13919 -23555
7526 -16872
25713 -4272
32767 12135
25633 25933
7397 21125
-14042 10614
-29401 -1914
-32024 -16202
-20775 -27204
-524 -19444
19953 -5993
31786 7968
29846 20818
14971 24192
-6392 17258
-24986 4447
-32750 -11622
-26317 -25273
-8474 -21512
13043 -11871
28906 664
32234 15551
21583 27195
1571 19638
-19122 6485
-31523 -7165
-30249 -20114
-15851 -24736
5424 -17626
24346 -4620
32705 11186
26870 24707
9373 21836
-12192 12923
-28466 377
-32383 -15001
-22241 -27165
-2442 -19804
18418 -6915
31281 6481
30560 19513
16565 25197
-4624 17942
-23806 4755
-32647 -10837
-27304 -24231
-10098 -22095
11496 -13786
28095 -1233
32486 14549
22757 27132
3136 19944
-17848 7264
-31074 -5938
-30791 -19036
-17120 -25559
3995 -18191
23374 -4860
32589 10562
27630 23847
10653 22301
-10958 14465
-27803 1893
-32553 -14207
-23138 -27104
-3655 -20043
17418 -7520
30913 5530
30954 18671
17521 25836
-3538 18386
-23059 4929
-32541 -10380
-27854 -23576
-11039 -22435
10584 -14935
27598 -2359
32593 13961
23391 27080
4000 20118
-17134 7697
-30805 -5266
-31054 -18440
-17771 -26009
3256 -18505
22865 -4970
32509 10262
27983 23399
11259 22526
-10374 15229
-27485 2626
-32613 -13841
-23520 -27080
-4170 -20142
16999 -7764
30755 5139
31096 18315
17873 26099
-3147 18576
-22796 4980
-32498 -10241
-28020 -23345
-11314 -22540
10330 -15309
27466 -2705
32615 13809
23526 27086
4166 20148
-17012 7754
-30765 -5158
-31083 -18328
-17828 -26084
3213 -18570
22852 -4961
32510 10289
27967 23392
11205 22505
-10452 15202
-27543 2583
-32600 -13899
-23410 -27115
-3989 -20106
17176 -7637
30834 5314
31014 18451
17635 25986
-3453 18511
-23033 4909
-32542 -10429
-27820 -23557
-10931 -22399
10739 -14887
27713 -2267
32565 14087
23170 27152
3637 20037
-17486 7436
-30960 -5614
-30886 -18705
-17294 -25787
3867 -18380
23337 -4829
32591 10639
27578 23820
10490 22244
-11190 14392
-27972 1760
-32505 -14388
-22802 -27207
-3111 -19927
17942 -7135
31137 6055
30692 19073
16799 25498
-4454 18195
-23757 4718
-32649 -10937
-27233 -24194
-9880 -22019
11803 -13687
28314 -1053
32412 14788
22300 27261
2410 19791
-18537 6756
-31357 -6632
-30424 -19564
-16147 -25114
5212 -17941
24286 -4574
32707 11307
26778 24658
9099 21745
-12573 12805
-28728 155
-32276 -15298
-21657 -27317
-1532 -19615
19266 -6286
31607 7343
30072 20160
15332 24642
-6140 17639
-24917 4399
-32751 -11765
-26201 -25218
-8142 -21404
13494 -11722
29203 937
32082 15898
20865 27354
478 19421
-20119 5755
-31875 -8186
-29621 -20878
-14348 -24074
7233 -17269
25635 -4189
32767 12292
25492 25850
7006 21014
-14560 10467
-29725 -2222
-31816 -16607
-19912 -27377
751 -19187
21084 -5143
32142 9148
29058 21681
13186 23429
-8487 16863
-26427 3947
-32736 -12904
-24635 -26557
-5690 -20559
15761 -9028
30274 3687
31457 17394
18789 26974
-2154 18942
-22149 4814
-32389 -10024
-28363 -22669
-11842 -22773
9896 -16267
27275 -3495
32637 13616
23618 27234
4190 20082
-17085 7529
-30830 -5286
-30987 -18301
-17483 -26041
3727 -18630
23296 -4821
32594 10734
27519 23810
10308 22164
-11448 14277
-28157 1597
-32446 -14578
-22423 -27305
-2506 -19811
18516 -6730
31369 6628
30381 19519
15986 25125
-5465 17980
-24505 4478
-32729 -11550
-26505 -24854
-8580 -21565
13133 -12319
29049 388
32138 15685
21035 27406
641 19443
-20036 5752
-31864 -8124
-29617 -20777
-14285 -24128
7357 -17338
25750 -4133
32766 12447
25301 25953
6654 20898
-14933 10164
-29922 -2577
-31684 -16872
-19439 -27428
1400 -19064
21621 -4760
32282 9710
28667 22107
12374 23059
-9392 16662
-27005 3743
-32673 -13423
-23886 -27073
-4531 -20174
16829 -7857
30744 4933
31054 18114
17620 26248
-3611 18688
-23246 4708
-32591 -10786
-27508 -23726
-10246 -22152
11552 -14329
28237 -1592
32417 14673
22241 27383
2214 19732
-18794 6485
-31478 -6924
-30217 -19718
-15569 -24942
5978 -17894
24877 -4364
32753 11867
26113 25186
7899 21327
-13816 11607
-29408 -1138
-31963 -16146
-20348 -27464
289 -19266
20800 -5240
32087 8896
29144 21393
13275 23617
-8482 17036
-26478 3894
-32728 -13052
-24458 -26603
-5335 -20448
16154 -8776
30477 4019
31274 17679
18191 26763
-2966 18795
-22808 4562
-32525 -10583
-27803 -23236
-10735 -22369
11099 -15104
28006 -2266
32476 14434
22521 27450
2563 19740
-18533 6527
-31398 -6710
-30314 -19448
-15761 -25113
5796 -18063
24778 -4401
32749 11850
26165 25118
7951 21331
-13798 11688
-29414 -1066
-31953 -16137
-20286 -27486
402 -19253
20912 -5159
32122 9014
29047 21476
13051 23540
-8750 16999
-26660 3820
-32709 -13230
-24206 -26760
-4931 -20318
16538 -8392
30648 4442
31119 17940
17738 26513
-3538 18694
-23241 4483
-32597 -10909
-27440 -23642
-10064 -22112
11793 -14326
28400 -1489
32358 14881
21904 27515
1693 19584
-19273 6059
-31654 -7434
-29932 -20057
-14872 -24629
6814 -17753
25465 -4192
32767 12373
25465 25720
6811 20944
-14879 10462
-29937 -2336
-31648 -16855
-19247 -27507
1736 -19008
21947 -4488
32370 10071
28355 22336
11692 22830
-10187 16563
-27522 3521
-32579 -13955
-23099 -27524
-3311 -19784
17954 -6713
31208 6193
30533 18881
16228 25503
-5320 18399
-24495 4473
-32734 -11752
-26357 -24902
-8210 -21393
13603 -12019
29342 737
31977 16004
20328 27520
-402 19272
-20953 5117
-32143 -9069
-28972 -21498
-12854 -23504
9008 -16995
26846 -3733
32685 13431
23914 26916
4453 20171
-16999 7967
-30852 -4930
-30911 -18264
-17148 -26218
4284 -18558
23801 -4349
32673 11345
26931 24152
9141 21779
-12738 13311
-28919 443
-32162 -15509
-21013 -27604
-460 -19350
20299 -5380
31974 8457
